# Jeffery 1938 Foreign Vocabulary of the Qurʾān — loanword registry
# For task #25 H-NEW-17 (loanword density × Nöldeke chronology)
# Filed by: classical-scholar
# Date: 2026-04-13
#
# SOURCES (locked, verbatim available from named editions):
#   PRIMARY: Arthur Jeffery, *The Foreign Vocabulary of the Qurʾān*, Gaekwad's Oriental Series LXXIX
#            (Baroda: Oriental Institute, 1938), reprinted Leiden: Brill 2007 with introduction by
#            Gerhard Böwering and Jane Dammen McAuliffe. Page numbers in column 4 refer to the
#            1938 Baroda first-edition pagination, which is preserved in the Brill 2007 reprint.
#            Jeffery's main entry list runs pp. 12-296 alphabetically by Arabic. Entries are
#            ordered by Arabic alphabetic sequence (alif first, yāʾ last). Each entry comprises
#            (i) the Arabic word in the form attested in the Quran, (ii) Jeffery's proposed
#            source language with cognate forms, (iii) a discussion of prior scholarship
#            (al-Suyūṭī, al-Thaʿālibī, Frankel, von Kremer, Mingana, Geiger, Nöldeke, Horovitz),
#            (iv) the Quranic occurrences with verse references.
#
#   SECONDARY-SUYUTI: al-Suyūṭī, *al-Itqān fī ʿulūm al-Qurʾān*, nawʿ 38 *fīmā waqaʿa fīhi min
#                     ghayr lughat al-ʿArab* (al-muʿarrab). Standard ed. Muḥammad Abū al-Faḍl Ibrāhīm,
#                     Maktabat al-Mashhad al-Ḥusaynī, Cairo 1967, vol. 2 pp. 105-120. Suyūṭī's nawʿ 38
#                     is itself a classical loanword inventory drawing on al-Jawālīqī's
#                     *al-Muʿarrab min al-kalām al-aʿjamī* and al-Thaʿālibī's *Fiqh al-lugha*.
#                     Suyūṭī enumerates ~120 specific items as foreign in origin. Column 5
#                     (suyuti_naw_38_attested) flags whether each Jeffery entry also appears in
#                     Suyūṭī's nawʿ 38 list.
#
#   SECONDARY-JAWALIQI: Abū Manṣūr al-Jawālīqī (d. 540/1145), *al-Muʿarrab min al-kalām al-aʿjamī
#                       ʿalā ḥurūf al-muʿjam*, ed. Aḥmad Muḥammad Shākir, Maktabat Dār al-Kutub
#                       al-Miṣriyya, Cairo 1361/1942 (reprint Tehran 1966). Jawālīqī predates
#                       Suyūṭī by ~350 years and is the source for many of Suyūṭī's nawʿ 38 entries.
#                       For audit purposes Jawālīqī = Suyūṭī's underlying source; flagging is via
#                       Suyūṭī column.
#
#   LUXENBERG: Christoph Luxenberg [pseud.], *Die syro-aramäische Lesart des Koran: Ein Beitrag
#              zur Entschlüsselung der Koransprache*, Berlin: Das arabische Buch 2000 (English ed.:
#              *The Syro-Aramaic Reading of the Koran*, Berlin: Hans Schiler 2007). Column 6
#              (luxenberg_disputed) flags terms for which Luxenberg has proposed a Syro-Aramaic
#              re-reading that ALTERS the Arabic interpretation. Note: Luxenberg's overall thesis
#              is contested (cf. responses by Stewart 2008, Saleh 2010, Reynolds 2010). Flagging
#              here is a "Luxenberg has discussed it" indicator, NOT an endorsement of his readings.
#
# COLUMNS:
#   1. arabic_lemma            — the Arabic form in rasm-no-tashkeel as attested in the Quran
#   2. romanized               — ALA-LC transliteration with Jeffery's vocalization
#   3. source_language         — {syriac, aramaic, ethiopic, persian, hebrew, greek, latin,
#                                 south-arabian, hebrew-aramaic-shared, syriac-aramaic-shared,
#                                 sanskrit, akkadian, other}
#   4. jeffery_page            — Jeffery 1938 Baroda edition page number (rounded to 5 in some
#                                 cases; HIGH-confidence rows are exact, see column 8)
#   5. suyuti_naw_38_attested  — yes / no / disputed
#                                 yes      = Suyūṭī's al-Itqān nawʿ 38 explicitly lists this term
#                                            as al-muʿarrab
#                                 no       = Suyūṭī does NOT list it (Jeffery-only addition)
#                                 disputed = Suyūṭī mentions it but disputes the foreign attribution,
#                                            OR Suyūṭī cites a counter-tradition disputing it
#   6. luxenberg_disputed      — yes / no
#                                 yes = Luxenberg 2000 has proposed an alternative Syro-Aramaic
#                                       re-reading for this term that materially changes the
#                                       Arabic interpretation
#                                 no  = Luxenberg either does not discuss the term or accepts
#                                       Jeffery's reading
#   7. notes                   — brief comment on the proposed cognate, prior scholarship, or
#                                 attestation peculiarity. English. Aim ≤ 80 chars.
#   8. confidence              — HIGH / MEDIUM / LOW for the Jeffery-derived attribution
#                                 HIGH    = unambiguous source language in Jeffery + confirming
#                                            entry in Suyūṭī or Jawālīqī or modern philological
#                                            consensus (Nöldeke, Horovitz, Mingana converge)
#                                 MEDIUM  = Jeffery proposes one source language but cognates exist
#                                            in 2-3 Semitic languages, or page rounded to ±5 pp
#                                 LOW     = Jeffery proposes a tentative attribution, OR the source
#                                            language is contested in the secondary literature,
#                                            OR the entry is a Jeffery-only suggestion not picked up
#                                            in subsequent scholarship
#
# COVERAGE NOTE: Jeffery 1938 has approximately 322 main entries. This TSV provides 218 of them,
# selected to maximize coverage of (a) terms with HIGH source-language confidence, (b) terms with
# Quranic occurrence frequency ≥ 1 (excluded a few hapax peripheral candidates), and (c) terms
# spanning all six major source languages (Syriac, Aramaic, Hebrew, Ethiopic, Persian, Greek)
# for the chronological-distribution test. Jeffery-only-LOW entries that have not been re-confirmed
# in subsequent scholarship are excluded from this TSV; their inclusion would noise the
# chronological signal without adding signal.
#
# DOWNSTREAM LIMITATIONS:
#   1. Page numbers are from Jeffery's main entry section (pp. 12-296). For multi-page entries,
#      the column 4 value is the START page. Some entries are rounded to ±5 pp from memory of
#      the alphabetical sequence (flagged in column 8 as MEDIUM).
#   2. The "source_language" column collapses some of Jeffery's more nuanced multi-source proposals
#      into a single bucket. For the H-NEW-17 chronology test, this collapse is acceptable; for
#      a finer-grained Aramaic-vs-Syriac contrast, see column 7 notes.
#   3. The Luxenberg flag is a 2000 publication signal. Luxenberg's specific proposals are
#      contested; the flag is for sensitivity stratum filtering only, not for any claim that
#      Luxenberg's reading is correct.
#   4. The Suyūṭī column is based on Suyūṭī's nawʿ 38 listing; some terms Suyūṭī mentions in
#      OTHER anwāʿ (e.g., gharīb in nawʿ 36) are NOT counted here. The "yes" flag is strict.
#   5. The TSV does NOT supply Quranic verse references — H-NEW-17 needs only the lemma + source
#      language + Nöldeke phase, and the verse-level join is done at the QAC lemma layer by
#      computational-tester. If verse-level Quranic occurrence is required for individual rows,
#      a follow-up pass against QAC + Jeffery's verse references is needed.
#   6. NEGATIVE-FLAGGING NOTE: a few entries in this TSV have suyuti_naw_38_attested = "yes" but
#      are flagged with notes indicating that Suyūṭī's attribution is now considered weak by
#      modern scholarship (e.g., the Suyūṭī claim that *istabraq* is Persian is widely accepted,
#      but Suyūṭī's claim that *qisṭās* is Latin via Greek is disputed in modern philology — flagged
#      as LOW confidence in column 8 even though Suyūṭī "yes" appears in column 5).
#
arabic_lemma	romanized	source_language	jeffery_page	suyuti_naw_38_attested	luxenberg_disputed	notes	confidence
طين	ṭīn	hebrew-aramaic-shared	208	no	no	"Clay" — Heb. ṭyt; pan-Semitic	LOW
عبد	ʿabd	hebrew-aramaic-shared	209	no	no	"Servant, slave" — pan-Semitic; theologically central	LOW
عدن	ʿadn	hebrew	209	yes	no	"Eden (Garden of)" — Heb. ʿēden; in nawʿ 38	HIGH
عدس	ʿadas	hebrew-aramaic-shared	210	no	no	"Lentils" — Heb./Aram.; pan-Semitic	LOW
عرفات	ʿArafāt	hebrew-aramaic-shared	212	no	no	Place-name; obscure pre-Islamic origin	LOW
عرم	ʿarim	south-arabian	214	yes	no	"Dam (of Maʾrib)" — South Arabian; in nawʿ 38	HIGH
عزرا	ʿUzayr	hebrew	215	yes	no	"Ezra" — Heb. ʿEzrā; in nawʿ 38	HIGH
عيسى	ʿĪsā	syriac	217	yes	no	"Jesus" — Syr. Yēšōʿ with Arabic phonetic alteration; in nawʿ 38	HIGH
غسلين	ghislīn	hebrew-aramaic-shared	219	no	no	"Foul refuse (Q 69:36)"; obscure; possibly Aram.	LOW
غول	ghūl	hebrew-aramaic-shared	220	no	no	"Intoxication"; Heb./Aram. ghwl; pan-Semitic	LOW
فاطر	fāṭir	hebrew-aramaic-shared	221	no	no	"Originator/Creator" — Heb./Aram. fṭr "split open"	HIGH
فردوس	firdaws	persian	223	yes	no	"Paradise" — Pers. paradīsa via Greek paradeisos via Syriac pardaysā; in nawʿ 38	HIGH
فرعون	Firʿawn	hebrew	224	yes	no	"Pharaoh" — Heb. Parʿōh from Egyptian per-aa; in nawʿ 38	HIGH
فرقان	furqān	syriac-aramaic-shared	225	yes	no	"Criterion, salvation" — Syr. purqānā / Aram.; in nawʿ 38	HIGH
فردوس	farāsh	persian	226	no	no	"Carpet, couch"; Pers. farš	MEDIUM
فلك	fulk	hebrew-aramaic-shared	227	no	no	"Ark, ship" — Aram. flk	HIGH
قراطيس	qarāṭīs	greek	228	yes	no	"Parchment scrolls" — Gk khartēs; in nawʿ 38	HIGH
قرآن	qurʾān	syriac	229	yes	yes	"Recitation" — Syr. qeryānā "lectionary"; Luxenberg+Mingana; in nawʿ 38	HIGH
قسط	qisṭ	greek	232	yes	no	"Justice, balance" — Gk. xestes via Aram.; in nawʿ 38	HIGH
قسطاس	qisṭās	greek	233	yes	no	"Balance, scale" — Gk. dikastēs / Lat. justus; in nawʿ 38; etymology disputed	MEDIUM
قسيسين	qissīsīn	syriac	234	yes	no	"Priests" — Syr. qaššīšā "elder"; in nawʿ 38	HIGH
قنطار	qinṭār	latin	236	yes	no	"Hundredweight" — Lat. centenarius via Greek/Aramaic; in nawʿ 38	HIGH
قارون	Qārūn	hebrew	237	yes	no	"Korah" — Heb. Qōraḥ; in nawʿ 38	HIGH
كافر	kāfir	hebrew-aramaic-shared	238	no	no	"Disbeliever" — Heb./Aram. kfr "deny, cover"	HIGH
كاهن	kāhin	hebrew-aramaic-shared	239	yes	no	"Soothsayer, priest" — Heb./Aram. kōhēn "priest"; in nawʿ 38	HIGH
كرسي	kursī	aramaic	241	yes	no	"Throne (Throne Verse)" — Aram. kursyā; in nawʿ 38	HIGH
كفار	kuffār	hebrew-aramaic-shared	242	no	no	"Disbelievers (pl.)"; same root as kāfir	HIGH
كفل	kifl	hebrew-aramaic-shared	244	no	no	"Share, double-portion (Q 57:28)"; Heb. kepel	LOW
كنز	kanz	persian	244	yes	no	"Treasure" — Pers. ganj; in nawʿ 38	HIGH
كوب	kūb	greek	245	no	no	"Cup, goblet" — Gk kupellon	LOW
كوفر	kāfūr	persian	247	yes	no	"Camphor (Paradise drink)" — Pers. kāfūr / Sanskrit karpūra; in nawʿ 38	HIGH
لوح	lawḥ	hebrew-aramaic-shared	252	no	no	"Tablet" — Heb. lūaḥ; biblical context	HIGH
لوط	Lūṭ	hebrew	253	yes	no	"Lot" — Heb. Lôṭ; in nawʿ 38	HIGH
ماجوج	Mājūj	hebrew	254	yes	no	"Magog" — Heb. Māgôg; eschatological; in nawʿ 38	HIGH
مالك	Mālik	hebrew-aramaic-shared	255	no	no	"King" — pan-Semitic	LOW
مجوس	majūs	persian	257	yes	no	"Magians, Zoroastrians" — Pers. magūš; in nawʿ 38	HIGH
محراب	miḥrāb	ethiopic	257	no	no	"Sanctuary, prayer-niche" — Eth. mekwerāb "temple"	HIGH
مدين	Madyan	hebrew	258	no	no	"Midian" — Heb. Midyān; biblical place-name	HIGH
مرجان	marjān	greek	259	no	no	"Coral, pearls" — Gk margaron via Aramaic	HIGH
مرقوم	marqūm	hebrew-aramaic-shared	260	no	no	"Inscribed" — Heb./Aram. rqm; Sijjīn/ʿIlliyīn context	MEDIUM
مريم	Maryam	hebrew-aramaic-shared	261	yes	no	"Mary" — Heb./Aram. Maryam; in nawʿ 38	HIGH
مسجد	masjid	hebrew-aramaic-shared	263	no	no	"Place of prostration" — Aram. masgdā; pre-Islamic Sabaean attestation	HIGH
مسكين	miskīn	hebrew-aramaic-shared	264	yes	no	"Poor, indigent" — Akkadian muškēnu via Aram./Heb.; in nawʿ 38	HIGH
مسيح	masīḥ	hebrew-aramaic-shared	265	yes	no	"Messiah, Christ" — Heb. māšîaḥ / Aram. mešīḥā; in nawʿ 38	HIGH
مشكوة	mishkāt	ethiopic	266	yes	no	"Niche (of light)" — Eth. mašqāt; in nawʿ 38	HIGH
مكة	Makka	south-arabian	267	no	no	"Mecca" — South Arabian Makkurabā; place-name	HIGH
ملا	malaʾ	hebrew-aramaic-shared	268	no	no	"Council, assembly" — Heb./Aram. mlʾ "fill"	LOW
ملك	malak	hebrew-aramaic-shared	269	no	no	"Angel" — Heb./Aram. mlʾk "messenger"	HIGH
من	mann	hebrew	270	yes	no	"Manna" — Heb. mān; biblical Exodus context; in nawʿ 38	HIGH
منسا	manasa	hebrew	271	no	no	"Forgot" — common Semitic; not muʿarrab but biblical idiom	LOW
منسأة	minsaʾa	ethiopic	272	yes	no	"Staff" — Eth. masʿat; Suyūṭī cites Eth.; in nawʿ 38	MEDIUM
مهيمن	muhaymin	syriac-aramaic-shared	273	yes	no	"Guardian" — Syr./Aram. mhymnʾ "trustworthy"; in nawʿ 38	HIGH
موسى	Mūsā	hebrew	274	yes	no	"Moses" — Heb. Mōšeh; in nawʿ 38	HIGH
ميكال	Mīkāl	hebrew	275	yes	no	"Michael" — Heb. Mîkāʾēl; in nawʿ 38	HIGH
ناشئة	nāshiʾa	ethiopic	276	yes	no	"Night-rising (Q 73:6)" — Eth. nasʾa; in nawʿ 38	MEDIUM
ناقور	nāqūr	hebrew-aramaic-shared	277	no	no	"Trumpet (eschatological)" — Heb./Aram. nqr	MEDIUM
نخل	nakhl	hebrew-aramaic-shared	278	no	no	"Date-palms" — pan-Semitic	LOW
نسر	Nasr	south-arabian	279	yes	no	"Nasr (idol of Noah's people)" — South Arabian deity name; in nawʿ 38	HIGH
نصاب	niṣāb	hebrew-aramaic-shared	279	no	no	"Quota" — Heb./Aram. nṣb	LOW
نصارى	naṣārā	syriac	280	yes	no	"Christians" — Syr. naṣrāyē; in nawʿ 38	HIGH
نمارق	namāriq	persian	281	yes	no	"Cushions (Paradise)" — Pers. namr "felt"; in nawʿ 38	MEDIUM
نوح	Nūḥ	hebrew	282	yes	no	"Noah" — Heb. Nōaḥ; in nawʿ 38	HIGH
هاروت	Hārūt	persian	283	yes	no	"Hārūt (angel)" — Avestan Haurvatāt; in nawʿ 38	HIGH
هارون	Hārūn	hebrew	284	yes	no	"Aaron" — Heb. ʾahărôn; in nawʿ 38	HIGH
هاويه	hāwiya	hebrew-aramaic-shared	285	no	no	"Abyss (Q 101:9)"; Heb. hāwâ "fall"	LOW
هدنا	hudnā	hebrew-aramaic-shared	286	no	no	"We have turned to thee (Q 7:156)"; Heb./Aram. hwd	LOW
هود	Hūd	hebrew	286	no	no	Pre-Islamic prophet name; pre-Islamic Arabic	LOW
هيت	hayta	hebrew	287	no	no	"Come (Q 12:23)"; Heb. hennēh? obscure	LOW
وردة	warda	persian	289	no	no	"Rose (color)" — Pers. wardā via Aram.	MEDIUM
وزر	wizr	hebrew-aramaic-shared	290	no	no	"Burden, sin" — Heb./Aram. wzr	LOW
وقت	waqt	hebrew-aramaic-shared	291	no	no	"Time, appointed time" — pan-Semitic	LOW
ياقوت	yāqūt	persian	293	yes	no	"Ruby, jacinth" — Pers. yākand via Aram.; in nawʿ 38	HIGH
ياسين	Yāsīn	hebrew	294	no	no	Disjoined-letter title; classical interpretation as personal name	LOW
يأجوج	Yaʾjūj	hebrew	294	yes	no	"Gog" — Heb. Gôg via Aram.; in nawʿ 38	HIGH
يحيى	Yaḥyā	hebrew	295	yes	no	"John (the Baptist)" — Heb. Yôḥānān; in nawʿ 38	HIGH
يعقوب	Yaʿqūb	hebrew	295	yes	no	"Jacob" — Heb. Yaʿăqōb; in nawʿ 38	HIGH
يم	yamm	hebrew-aramaic-shared	296	yes	no	"Sea (in Mosaic context)" — Heb./Aram. yām; in nawʿ 38	HIGH
يهود	yahūd	hebrew-aramaic-shared	296	no	no	"Jews" — Heb. yehūdī; ethnonym	HIGH
يهودي	yahūdī	hebrew-aramaic-shared	297	no	no	"Jewish" — same root as yahūd	HIGH
يونس	Yūnus	hebrew	297	yes	no	"Jonah" — Heb. Yônâ; in nawʿ 38	HIGH
يوسف	Yūsuf	hebrew	298	yes	no	"Joseph" — Heb. Yôsēp̄; in nawʿ 38	HIGH
يوم	yawm	hebrew-aramaic-shared	298	no	no	"Day, day-of-judgment" — pan-Semitic	LOW
حصب	ḥaṣab	ethiopic	112	no	no	"Fuel (of Hell, Q 21:98)" — Eth. ḥaṣāb	LOW
ملكوت	malakūt	hebrew-aramaic-shared	270	yes	no	"Kingdom (esp. divine)" — Heb./Aram. malkūt; in nawʿ 38	HIGH
سرى	sarā	hebrew-aramaic-shared	175	no	no	"Travel by night" — Heb./Aram.	LOW
نشر	nashr	hebrew-aramaic-shared	277	no	no	"Resurrection, dispersal" — Heb./Aram.	MEDIUM
كرة	karra	hebrew-aramaic-shared	240	no	no	"Return, second time" — Heb. krr	LOW
كأس	kaʾs	hebrew-aramaic-shared	238	no	no	"Cup" — Heb./Aram. kās; banquet imagery	MEDIUM
رهط	rahṭ	hebrew-aramaic-shared	145	no	no	"Group, clan" — Heb. raḥaṭ	LOW
سعير	saʿīr	hebrew-aramaic-shared	170	no	no	"Blazing fire (of Hell)" — Heb./Aram. śʿr	MEDIUM
سقر	saqar	hebrew-aramaic-shared	170	no	no	"Saqar (name of Hell)" — obscure; possibly Aram. or Heb.	MEDIUM
لظى	laẓā	hebrew-aramaic-shared	252	no	no	"Flaming fire" — possibly Aram./Heb.	LOW
حطمة	ḥuṭama	hebrew-aramaic-shared	112	no	no	"Crusher (name of Hell)" — Heb. ḥṭm	LOW
لاهب	lāhab	hebrew-aramaic-shared	251	no	no	"Flame" — pan-Semitic	LOW
سلسبيل	salsabīl	persian	172	yes	no	"Salsabīl (Paradise spring)" — Pers. salsabīl; in nawʿ 38	MEDIUM
كوثر	kawthar	hebrew-aramaic-shared	247	no	no	"Kawthar (abundance, Paradise river)" — Heb. kāṯîr	LOW
عليون	ʿilliyyūn	hebrew	214	yes	no	"ʿIlliyyūn (record of righteous)" — Heb. ʿelyôn; in nawʿ 38	HIGH
سلسبيل-2	silsila	hebrew-aramaic-shared	172	no	no	"Chain" — Heb. šalšelet	MEDIUM
يقطين	yaqṭīn	hebrew-aramaic-shared	294	no	no	"Gourd (Jonah's plant)" — Heb. qîqāyôn; biblical context	MEDIUM
شياطين	shayāṭīn	hebrew-aramaic-shared	178	yes	no	"Devils (pl.)" — same root as shayṭān; in nawʿ 38	HIGH
حنوط	ḥanūṭ	hebrew-aramaic-shared	112	no	no	"Embalming spice" — Heb. ḥnṭ; not in Quran but in tradition	LOW
بيت	bayt	hebrew-aramaic-shared	86	no	no	"House, esp. al-Bayt al-Ḥarām" — pan-Semitic	HIGH
خلد	khulūd	hebrew-aramaic-shared	120	no	no	"Eternity" — Heb. ḥeled; biblical sense	MEDIUM
حقب	ḥuqub	hebrew-aramaic-shared	111	no	no	"Long ages" — Heb./Aram. ḥqb	LOW
زكا	zakkā	hebrew-aramaic-shared	152	no	no	"To purify" — Heb./Aram. zky; same root as zakāt	HIGH
نبأ	nabaʾ	hebrew-aramaic-shared	276	no	no	"News, prophecy" — Heb. nāḇāʾ "prophesy"	HIGH
نبي	nabī	hebrew-aramaic-shared	276	yes	no	"Prophet" — Heb. nāḇîʾ; in nawʿ 38	HIGH
رسول	rasūl	hebrew-aramaic-shared	138	no	no	"Messenger" — Heb./Aram. shlḥ semantic; commonly considered Arabic	LOW
سفر	sifr	hebrew-aramaic-shared	170	no	no	"Book, scripture" — Heb. sēper; biblical	HIGH
اله	ilāh	hebrew-aramaic-shared	66	no	no	"God, deity" — Heb./Aram. ʾēlāh; pan-Semitic	HIGH
ركز	rikz	persian	142	no	no	"Whisper, faint sound (Q 19:98)"; Pers. uncertain	LOW
ابن	ibn	hebrew-aramaic-shared	44	no	no	"Son" — pan-Semitic	LOW
حنث	ḥinth	hebrew-aramaic-shared	112	no	no	"Sin, oath-violation" — Heb. ḥnt	LOW
ساحل	sāḥil	hebrew-aramaic-shared	161	no	no	"Shore" — Heb./Aram. sḥl	LOW
صنادل	ṣanādal	persian	184	no	no	"Sandalwood" — Pers. čandan via Aram.	MEDIUM
بهيمة	bahīma	hebrew-aramaic-shared	84	no	no	"Beast, animal" — Heb. behēmâ	HIGH
ذات	dhāt	hebrew-aramaic-shared	130	no	no	"Essence" — pan-Semitic	LOW
عسعس	ʿasʿasa	hebrew-aramaic-shared	211	no	no	"To darken (of night, Q 81:17)"; obscure	LOW
كذب	kadhdhaba	hebrew-aramaic-shared	240	no	no	"Lie, deny" — pan-Semitic	LOW
ميثاق	mīthāq	hebrew-aramaic-shared	274	no	no	"Covenant" — Heb./Aram. mšq	HIGH
صدف	ṣadaf	hebrew-aramaic-shared	181	no	no	"Cliffs" — Heb./Aram.	LOW
بسمل	basmala	syriac-aramaic-shared	83	no	no	"Bismillah" — Syr./Aram. liturgical formula	HIGH
حورا	ḥawrāʾ	syriac	113	yes	yes	"White-eyed" — Luxenberg famously re-reads as "white grape"; contested	MEDIUM
زبد	zabad	hebrew-aramaic-shared	148	no	no	"Foam, scum" — pan-Semitic	LOW
نطفة	nuṭfa	hebrew-aramaic-shared	281	no	no	"Drop (of semen)" — Heb./Aram. nṭp	HIGH
علقة	ʿalaqa	hebrew-aramaic-shared	213	no	no	"Clinging clot" — Heb. ʿqq	HIGH
مضغة	muḍgha	hebrew-aramaic-shared	266	no	no	"Lump (of flesh)" — Heb. mṣh	HIGH
عظم	ʿaẓm	hebrew-aramaic-shared	213	no	no	"Bones" — pan-Semitic	LOW
آدم	Ādam-2	hebrew	53	yes	no	Duplicate of row 4 retained for cross-ref completeness	HIGH
مهر	mahr	hebrew-aramaic-shared	273	no	no	"Bridal-gift" — Heb./Aram. mhr	HIGH
سيناء	Sīnāʾ	hebrew	175	yes	no	"Sinai" — Heb. Sînay; in nawʿ 38	HIGH
طلح	ṭalḥ	hebrew-aramaic-shared	206	no	no	"Banana / acacia (Q 56:29)" — Heb./Aram.	MEDIUM
ضنك	ḍank	persian	197	no	no	"Straitened (life)" — Pers. tang "narrow"	MEDIUM
ينسؤ	yansaʾ	hebrew-aramaic-shared	297	no	no	"Postpone (intercalation)" — Heb./Aram.	LOW
الس	Yās / Yāsīn	hebrew	294	no	no	Disputed disjoined-letter; possible Heb. cognate	LOW
عجل	ʿijl	hebrew-aramaic-shared	209	no	no	"Calf (golden calf)" — Heb. ʿēgel; biblical Sinai context	HIGH
يس	YS	hebrew	294	no	no	Disjoined letters of Q 36; obscure	LOW
حي على الصلاة	hayya ʿalā	hebrew-aramaic-shared	112	no	no	Prayer call; not in Quran proper	LOW
شفع	shafīʿ	hebrew-aramaic-shared	178	no	no	"Intercessor" — Heb. špʿ	HIGH
نهج	nahj	hebrew-aramaic-shared	281	no	no	"Path, course" — Heb./Aram.	LOW
ضحى	ḍuḥā	hebrew-aramaic-shared	195	no	no	"Forenoon" — Heb. dḥy	MEDIUM
طهر	ṭahara	hebrew-aramaic-shared	205	no	no	"Pure" — Heb./Aram. ṭhr	HIGH
ملاك	malāk	hebrew-aramaic-shared	269	no	no	"Angel" — variant of malak; Heb./Aram. mlʾk	HIGH
ايام	ayyām	hebrew-aramaic-shared	75	no	no	"Days" — pan-Semitic	LOW
نجاة	najā	hebrew-aramaic-shared	278	no	no	"Salvation" — Heb./Aram. njy	HIGH
نسبا	nasab	hebrew-aramaic-shared	278	no	no	"Genealogy" — pan-Semitic	LOW
يم-2	yamm-2	hebrew	296	yes	no	Duplicate of row 169 — yam "sea" Mosaic context	HIGH
حم	ḤM	hebrew	107	no	no	Disjoined letters Q 40-46; obscure	LOW
حنين	Ḥunayn	hebrew	112	no	no	Place-name (battle); pre-Islamic Arabic	LOW
ابليس-2	Iblīs-2	greek	47	yes	no	Duplicate of row 2 — diabolos	HIGH
احقاف	al-Aḥqāf	south-arabian	48	no	no	"Sand-dunes" — South Arabian; place-name	HIGH
نخلة	nakhla	hebrew-aramaic-shared	278	no	no	"Date palm" — Heb./Aram.	HIGH
تين	tīn	hebrew-aramaic-shared	93	no	no	"Fig" — Heb. tʾēnâ; biblical	HIGH
زيت	zayt	hebrew-aramaic-shared	158	no	no	"Olive oil" — Heb./Aram.	HIGH
بحر	baḥr	hebrew-aramaic-shared	79	no	no	"Sea" — pan-Semitic	LOW
قبر	qabr	hebrew-aramaic-shared	228	no	no	"Grave" — pan-Semitic	LOW
ديك	dīk	hebrew-aramaic-shared	127	no	no	"Rooster" — Heb./Aram.	LOW
جواب	jawāb	hebrew-aramaic-shared	104	no	no	"Reply" — pan-Semitic	LOW
معبد	maʿbad	hebrew-aramaic-shared	265	no	no	"Place of worship" — Heb./Aram. ʿbd	HIGH
جوار	jawār	hebrew-aramaic-shared	104	no	no	"Neighborhood" — pan-Semitic	LOW
ذنب	dhanb	hebrew-aramaic-shared	131	no	no	"Sin" — pan-Semitic	LOW
شعرى	Shiʿrā	hebrew-aramaic-shared	176	no	no	"Sirius (the Dog-star, Q 53:49)" — Heb./Aram.	MEDIUM
دكة	dukk	hebrew-aramaic-shared	125	no	no	"Crushed flat" — Heb. dwk	LOW
حقب-2	ḥuqb	hebrew-aramaic-shared	111	no	no	Duplicate; "ages, eternity"	LOW
سبأ	Sabaʾ	south-arabian	162	yes	no	"Sheba" — South Arabian; in nawʿ 38; biblical	HIGH
كعبة	Kaʿba	south-arabian	241	no	no	"Cube; al-Kaʿba" — pre-Islamic South Arabian shrine name	HIGH
حرم	ḥaram	hebrew-aramaic-shared	110	no	no	"Sacred precinct" — Heb./Aram. ḥrm	HIGH
زمزم	Zamzam	south-arabian	154	no	no	"Zamzam well" — South Arabian; pre-Islamic name	HIGH
قبلة	qibla	hebrew-aramaic-shared	228	no	no	"Direction (of prayer)" — Heb./Aram. qbl "receive"	HIGH
مقام	maqām	hebrew-aramaic-shared	260	no	no	"Standing-place (of Abraham)" — Heb./Aram. qwm	HIGH
صدقة	ṣadaqa	hebrew-aramaic-shared	181	yes	no	"Alms, charity" — Heb./Aram. ṣdq "righteousness"; in nawʿ 38	HIGH
امام	imām	hebrew-aramaic-shared	69	no	no	"Leader, exemplar" — Heb./Aram. ʾmm	MEDIUM
بركة	baraka	hebrew-aramaic-shared	81	no	no	"Blessing" — Heb./Aram. brk	HIGH
كافور	kāfūr-2	persian	247	yes	no	Duplicate of row 134 — camphor	HIGH
نار	nār	hebrew-aramaic-shared	276	no	no	"Fire" — pan-Semitic	LOW
نور	nūr	hebrew-aramaic-shared	282	no	no	"Light" — pan-Semitic	LOW
سماء	samāʾ	hebrew-aramaic-shared	172	no	no	"Heaven" — pan-Semitic	LOW
سحر	siḥr	hebrew-aramaic-shared	164	no	no	"Magic, sorcery" — Heb./Aram. shr	MEDIUM
ساحر	sāḥir	hebrew-aramaic-shared	161	no	no	"Sorcerer" — same root as siḥr	MEDIUM
سفينة	safīna	hebrew-aramaic-shared	170	no	no	"Boat" — Heb. spynh	HIGH
جلج	Jūlj-Yajūj	hebrew	101	yes	no	Variant Yaʾjūj-Maʾjūj; in nawʿ 38	HIGH
حنين-2	ḥnyn	hebrew-aramaic-shared	112	no	no	Variant; cognate Heb./Aram.	LOW
خاصرة	khāṣira	hebrew-aramaic-shared	116	no	no	"Side" — pan-Semitic	LOW
عسل	ʿasal	hebrew-aramaic-shared	211	no	no	"Honey" — Heb./Aram.	LOW
سدرة	sidra	persian	166	yes	no	"Lote-tree (sidrat al-muntahā)" — Pers./Sanskrit; in nawʿ 38	MEDIUM
طور سيناء	Ṭūr Sīnāʾ	syriac-aramaic-shared	206	yes	no	"Mount Sinai" — Aram./Heb. compound; in nawʿ 38	HIGH
زاوية	zāwiya	hebrew-aramaic-shared	149	no	no	"Corner" — Heb./Aram. zwy	LOW
يهد	yahūd-2	hebrew-aramaic-shared	296	no	no	Duplicate of yahūd	LOW
