surah,verse,surah_type,num_names,names_translit,names_arabic,last_word_divine,ends_with_pair
6,140,meccan,1,Allah,الله,0,0
6,142,meccan,1,Allah,الله,0,0
6,144,meccan,1,Allah,الله,0,0
6,145,meccan,1,Allah,الله,0,0
6,148,meccan,1,Allah,الله,0,0
6,149,meccan,1,Allah,الله,0,0
6,150,meccan,1,Allah,الله,0,0
6,151,meccan,2,al-Haqq|Allah,الحق|الله,0,0
6,152,meccan,1,Allah,الله,0,0
6,157,meccan,1,Allah,الله,0,0
6,159,meccan,1,Allah,الله,0,0
6,162,meccan,1,Allah,الله,0,0
6,164,meccan,1,Allah,الله,0,0
7,26,meccan,1,Allah,الله,0,0
7,28,meccan,1,Allah,الله,0,0
7,30,meccan,1,Allah,الله,0,0
7,32,meccan,1,Allah,الله,0,0
7,33,meccan,2,al-Haqq|Allah,الحق|الله,0,0
7,37,meccan,1,Allah,الله,0,0
7,43,meccan,2,al-Haqq|Allah,الحق|الله,0,0
7,44,meccan,1,Allah,الله,0,0
7,45,meccan,1,Allah,الله,0,0
7,49,meccan,1,Allah,الله,0,0
7,50,meccan,1,Allah,الله,0,0
7,54,meccan,1,Allah,الله,0,0
7,56,meccan,1,Allah,الله,0,0
7,59,meccan,1,Allah,الله,0,0
7,62,meccan,1,Allah,الله,0,0
7,65,meccan,1,Allah,الله,0,0
7,69,meccan,1,Allah,الله,0,0
7,70,meccan,1,Allah,الله,0,0
7,71,meccan,1,Allah,الله,0,0
7,73,meccan,1,Allah,الله,0,0
7,74,meccan,1,Allah,الله,0,0
7,85,meccan,1,Allah,الله,0,0
7,86,meccan,1,Allah,الله,0,0
7,87,meccan,1,Allah,الله,0,0
7,89,meccan,2,al-Haqq|Allah,الحق|الله,0,0
7,99,meccan,1,Allah,الله,0,0
7,101,meccan,1,Allah,الله,0,0
7,105,meccan,2,al-Haqq|Allah,الحق|الله,0,0
7,128,meccan,1,Allah,الله,0,0
7,131,meccan,1,Allah,الله,0,0
7,140,meccan,1,Allah,الله,0,0
7,157,meccan,1,al-Nur,النور,0,0
7,158,meccan,1,Allah,الله,0,0
7,164,meccan,1,Allah,الله,0,0
7,169,meccan,2,al-Haqq|Allah,الحق|الله,0,0
7,178,meccan,1,Allah,الله,0,0
7,180,meccan,1,Allah,الله,0,0
7,185,meccan,1,Allah,الله,0,0
7,186,meccan,1,Allah,الله,0,0
7,187,meccan,1,Allah,الله,0,0
7,188,meccan,1,Allah,الله,0,0
7,189,meccan,1,Allah,الله,0,0
7,190,meccan,1,Allah,الله,0,0
7,194,meccan,1,Allah,الله,0,0
7,196,meccan,1,Allah,الله,0,0
7,200,meccan,1,Allah,الله,0,0
8,1,medinan,1,Allah,الله,0,0
8,2,medinan,1,Allah,الله,0,0
8,7,medinan,2,al-Haqq|Allah,الحق|الله,0,0
8,10,medinan,1,Allah,الله,0,0
8,13,medinan,1,Allah,الله,0,0
8,16,medinan,1,Allah,الله,0,0
8,17,medinan,1,Allah,الله,0,0
8,18,medinan,1,Allah,الله,0,0
8,19,medinan,1,Allah,الله,0,0
8,20,medinan,1,Allah,الله,0,0
8,22,medinan,1,Allah,الله,0,0
8,23,medinan,1,Allah,الله,0,0
8,24,medinan,1,Allah,الله,0,0
8,25,medinan,1,Allah,الله,0,0
8,27,medinan,1,Allah,الله,0,0
8,28,medinan,1,Allah,الله,0,0
8,29,medinan,2,al-'Azim|Allah,العظيم|الله,1,0
8,30,medinan,1,Allah,الله,0,0
8,33,medinan,1,Allah,الله,0,0
8,34,medinan,1,Allah,الله,0,0
8,36,medinan,1,Allah,الله,0,0
8,37,medinan,1,Allah,الله,0,0
8,39,medinan,1,Allah,الله,0,0
8,40,medinan,1,Allah,الله,0,0
8,41,medinan,1,Allah,الله,0,0
8,42,medinan,1,Allah,الله,0,0
8,43,medinan,1,Allah,الله,0,0
8,44,medinan,1,Allah,الله,0,0
8,45,medinan,1,Allah,الله,0,0
8,46,medinan,1,Allah,الله,0,0
8,47,medinan,1,Allah,الله,0,0
8,48,medinan,1,Allah,الله,0,0
8,49,medinan,1,Allah,الله,0,0
8,51,medinan,1,Allah,الله,0,0
8,52,medinan,1,Allah,الله,0,0
8,53,medinan,1,Allah,الله,0,0
8,55,medinan,1,Allah,الله,0,0
8,58,medinan,1,Allah,الله,0,0
8,60,medinan,1,Allah,الله,0,0
8,61,medinan,3,al-Sami|al-'Alim|Allah,السميع|العليم|الله,1,1
8,62,medinan,1,Allah,الله,0,0
8,63,medinan,1,Allah,الله,0,0
8,64,medinan,1,Allah,الله,0,0
8,66,medinan,1,Allah,الله,0,0
8,67,medinan,1,Allah,الله,0,0
8,68,medinan,1,Allah,الله,0,0
8,69,medinan,1,Allah,الله,0,0
8,70,medinan,1,Allah,الله,0,0
8,71,medinan,1,Allah,الله,0,0
8,72,medinan,1,Allah,الله,0,0
8,74,medinan,1,Allah,الله,0,0
8,75,medinan,1,Allah,الله,0,0
9,1,medinan,1,Allah,الله,0,0
9,2,medinan,1,Allah,الله,0,0
9,3,medinan,1,Allah,الله,0,0
9,4,medinan,1,Allah,الله,0,0
9,5,medinan,1,Allah,الله,0,0
9,6,medinan,1,Allah,الله,0,0
9,7,medinan,1,Allah,الله,0,0
9,9,medinan,1,Allah,الله,0,0
9,13,medinan,1,Allah,الله,0,0
9,14,medinan,1,Allah,الله,0,0
9,15,medinan,1,Allah,الله,0,0
9,16,medinan,1,Allah,الله,0,0
9,17,medinan,1,Allah,الله,0,0
9,18,medinan,2,al-Akhir|Allah,الآخر|الله,0,0
9,19,medinan,2,al-Akhir|Allah,الآخر|الله,0,0
9,20,medinan,1,Allah,الله,0,0
9,22,medinan,1,Allah,الله,0,0
9,24,medinan,1,Allah,الله,0,0
9,25,medinan,1,Allah,الله,0,0
9,26,medinan,1,Allah,الله,0,0
9,27,medinan,1,Allah,الله,0,0
9,28,medinan,1,Allah,الله,0,0
9,29,medinan,3,al-Akhir|al-Haqq|Allah,الآخر|الحق|الله,0,0
9,30,medinan,1,Allah,الله,0,0
9,31,medinan,1,Allah,الله,0,0
9,32,medinan,1,Allah,الله,0,0
9,34,medinan,1,Allah,الله,0,0
9,36,medinan,1,Allah,الله,0,0
9,37,medinan,1,Allah,الله,0,0
9,38,medinan,1,Allah,الله,0,0
9,39,medinan,1,Allah,الله,0,0
9,40,medinan,1,Allah,الله,0,0
9,41,medinan,1,Allah,الله,0,0
9,42,medinan,1,Allah,الله,0,0
9,43,medinan,1,Allah,الله,0,0
9,44,medinan,2,al-Akhir|Allah,الآخر|الله,0,0
9,45,medinan,2,al-Akhir|Allah,الآخر|الله,0,0
9,46,medinan,1,Allah,الله,0,0
9,47,medinan,1,Allah,الله,0,0
9,48,medinan,2,al-Haqq|Allah,الحق|الله,0,0
9,51,medinan,1,Allah,الله,0,0
9,52,medinan,1,Allah,الله,0,0
9,54,medinan,1,Allah,الله,0,0
9,55,medinan,1,Allah,الله,0,0
9,56,medinan,1,Allah,الله,0,0
9,59,medinan,1,Allah,الله,0,0
9,60,medinan,1,Allah,الله,0,0
9,61,medinan,1,Allah,الله,0,0
9,62,medinan,1,Allah,الله,0,0
9,63,medinan,2,al-'Azim|Allah,العظيم|الله,1,0
9,64,medinan,1,Allah,الله,0,0
9,65,medinan,1,Allah,الله,0,0
9,67,medinan,1,Allah,الله,0,0
9,68,medinan,1,Allah,الله,0,0
9,70,medinan,1,Allah,الله,0,0
9,71,medinan,1,Allah,الله,0,0
9,72,medinan,2,al-'Azim|Allah,العظيم|الله,1,0
9,74,medinan,1,Allah,الله,0,0
9,75,medinan,1,Allah,الله,0,0
9,77,medinan,1,Allah,الله,0,0
9,78,medinan,1,Allah,الله,0,0
9,79,medinan,1,Allah,الله,0,0
9,80,medinan,1,Allah,الله,0,0
9,81,medinan,1,Allah,الله,0,0
9,83,medinan,1,Allah,الله,0,0
9,84,medinan,1,Allah,الله,0,0
9,85,medinan,1,Allah,الله,0,0
9,86,medinan,1,Allah,الله,0,0
9,89,medinan,2,al-'Azim|Allah,العظيم|الله,1,0
9,90,medinan,1,Allah,الله,0,0
9,91,medinan,1,Allah,الله,0,0
9,93,medinan,1,Allah,الله,0,0
9,94,medinan,1,Allah,الله,0,0
9,95,medinan,1,Allah,الله,0,0
9,96,medinan,1,Allah,الله,0,0
9,97,medinan,1,Allah,الله,0,0
9,98,medinan,1,Allah,الله,0,0
9,99,medinan,2,al-Akhir|Allah,الآخر|الله,0,0
9,100,medinan,2,al-'Azim|Allah,العظيم|الله,1,0
9,102,medinan,1,Allah,الله,0,0
9,103,medinan,1,Allah,الله,0,0
9,104,medinan,3,al-Tawwab|al-Rahim|Allah,التواب|الرحيم|الله,1,1
9,105,medinan,1,Allah,الله,0,0
9,106,medinan,1,Allah,الله,0,0
9,107,medinan,1,Allah,الله,0,0
9,108,medinan,1,Allah,الله,0,0
9,109,medinan,1,Allah,الله,0,0
9,110,medinan,1,Allah,الله,0,0
9,111,medinan,2,al-'Azim|Allah,العظيم|الله,1,0
9,112,medinan,1,Allah,الله,0,0
9,114,medinan,1,Allah,الله,0,0
9,115,medinan,1,Allah,الله,0,0
9,116,medinan,1,Allah,الله,0,0
9,117,medinan,1,Allah,الله,0,0
9,118,medinan,3,al-Tawwab|al-Rahim|Allah,التواب|الرحيم|الله,1,1
9,119,medinan,1,Allah,الله,0,0
9,120,medinan,1,Allah,الله,0,0
9,121,medinan,1,Allah,الله,0,0
9,123,medinan,1,Allah,الله,0,0
9,127,medinan,1,Allah,الله,0,0
9,129,medinan,2,al-'Azim|Allah,العظيم|الله,1,0
10,1,meccan,1,al-Hakim,الحكيم,1,0
10,3,meccan,1,Allah,الله,0,0
10,4,meccan,1,Allah,الله,0,0
10,5,meccan,2,al-Haqq|Allah,الحق|الله,0,0
10,6,meccan,1,Allah,الله,0,0
10,10,meccan,1,Allah,الله,0,0
10,11,meccan,1,Allah,الله,0,0
10,16,meccan,1,Allah,الله,0,0
10,17,meccan,1,Allah,الله,0,0
10,18,meccan,1,Allah,الله,0,0
10,20,meccan,1,Allah,الله,0,0
10,21,meccan,1,Allah,الله,0,0
10,22,meccan,2,al-Barr|Allah,البر|الله,0,0
10,25,meccan,2,al-Salam|Allah,السلام|الله,0,0
10,27,meccan,1,Allah,الله,0,0
10,29,meccan,1,Allah,الله,0,0
10,30,meccan,2,al-Haqq|Allah,الحق|الله,0,0
10,31,meccan,2,al-Hayy|Allah,الحي|الله,0,0
10,32,meccan,2,al-Haqq|Allah,الحق|الله,0,0
10,34,meccan,1,Allah,الله,0,0
10,35,meccan,2,al-Haqq|Allah,الحق|الله,0,0
10,36,meccan,2,al-Haqq|Allah,الحق|الله,0,0
10,37,meccan,1,Allah,الله,0,0
10,38,meccan,1,Allah,الله,0,0
10,44,meccan,1,Allah,الله,0,0
10,45,meccan,1,Allah,الله,0,0
10,46,meccan,1,Allah,الله,0,0
10,49,meccan,1,Allah,الله,0,0
10,55,meccan,1,Allah,الله,0,0
10,58,meccan,1,Allah,الله,0,0
10,59,meccan,1,Allah,الله,0,0
10,60,meccan,1,Allah,الله,0,0
10,62,meccan,1,Allah,الله,0,0
10,64,meccan,2,al-'Azim|Allah,العظيم|الله,1,0
10,65,meccan,3,al-Sami|al-'Alim|Allah,السميع|العليم|الله,1,1
10,66,meccan,1,Allah,الله,0,0
10,68,meccan,2,al-Ghani|Allah,الغني|الله,0,0
10,69,meccan,1,Allah,الله,0,0
10,71,meccan,1,Allah,الله,0,0
10,72,meccan,1,Allah,الله,0,0
10,81,meccan,1,Allah,الله,0,0
10,82,meccan,2,al-Haqq|Allah,الحق|الله,0,0
10,84,meccan,1,Allah,الله,0,0
10,85,meccan,1,Allah,الله,0,0
10,95,meccan,1,Allah,الله,0,0
10,100,meccan,1,Allah,الله,0,0
10,104,meccan,1,Allah,الله,0,0
10,106,meccan,1,Allah,الله,0,0
10,107,meccan,3,al-Rahim|al-Ghafur|Allah,الرحيم|الغفور|الله,1,1
10,109,meccan,1,Allah,الله,0,0
11,2,meccan,1,Allah,الله,0,0
11,4,meccan,1,Allah,الله,0,0
11,6,meccan,1,Allah,الله,0,0
11,12,meccan,1,Allah,الله,0,0
11,13,meccan,1,Allah,الله,0,0
11,14,meccan,1,Allah,الله,0,0
11,18,meccan,1,Allah,الله,0,0
11,19,meccan,1,Allah,الله,0,0
11,20,meccan,1,Allah,الله,0,0
11,24,meccan,2,al-Basir|al-Sami,البصير|السميع,0,0
11,26,meccan,1,Allah,الله,0,0
11,29,meccan,1,Allah,الله,0,0
11,30,meccan,1,Allah,الله,0,0
11,31,meccan,1,Allah,الله,0,0
11,33,meccan,1,Allah,الله,0,0
11,34,meccan,1,Allah,الله,0,0
11,41,meccan,1,Allah,الله,0,0
11,43,meccan,1,Allah,الله,0,0
11,50,meccan,1,Allah,الله,0,0
11,54,meccan,1,Allah,الله,0,0
11,56,meccan,1,Allah,الله,0,0
11,61,meccan,1,Allah,الله,0,0
11,63,meccan,1,Allah,الله,0,0
11,64,meccan,1,Allah,الله,0,0
11,66,meccan,2,al-Aziz|al-Qawiyy,العزيز|القوي,1,1
11,73,meccan,1,Allah,الله,0,0
11,78,meccan,1,Allah,الله,0,0
11,84,meccan,1,Allah,الله,0,0
11,86,meccan,1,Allah,الله,0,0
11,87,meccan,2,al-Halim|al-Rashid,الحليم|الرشيد,1,1
11,88,meccan,1,Allah,الله,0,0
11,92,meccan,1,Allah,الله,0,0
11,101,meccan,1,Allah,الله,0,0
11,113,meccan,1,Allah,الله,0,0
11,115,meccan,1,Allah,الله,0,0
11,123,meccan,1,Allah,الله,0,0
12,18,meccan,1,Allah,الله,0,0
12,19,meccan,1,Allah,الله,0,0
12,21,meccan,1,Allah,الله,0,0
12,23,meccan,1,Allah,الله,0,0
12,31,meccan,1,Allah,الله,0,0
12,34,meccan,2,al-Sami|al-'Alim,السميع|العليم,1,1
12,37,meccan,1,Allah,الله,0,0
12,38,meccan,1,Allah,الله,0,0
12,39,meccan,3,al-Qahhar|Allah|al-Wahid,القهار|الله|الواحد,1,1
12,40,meccan,1,Allah,الله,0,0
12,51,meccan,2,al-Haqq|Allah,الحق|الله,0,0
12,52,meccan,1,Allah,الله,0,0
12,64,meccan,1,Allah,الله,0,0
12,66,meccan,1,Allah,الله,0,0
12,67,meccan,1,Allah,الله,0,0
12,68,meccan,1,Allah,الله,0,0
12,73,meccan,1,Allah,الله,0,0
12,76,meccan,1,Allah,الله,0,0
12,77,meccan,1,Allah,الله,0,0
12,79,meccan,1,Allah,الله,0,0
12,80,meccan,1,Allah,الله,0,0
12,83,meccan,3,al-Hakim|al-'Alim|Allah,الحكيم|العليم|الله,1,1
12,85,meccan,1,Allah,الله,0,0
12,86,meccan,1,Allah,الله,0,0
12,87,meccan,1,Allah,الله,0,0
12,88,meccan,1,Allah,الله,0,0
12,90,meccan,1,Allah,الله,0,0
12,91,meccan,1,Allah,الله,0,0
12,92,meccan,1,Allah,الله,0,0
12,95,meccan,1,Allah,الله,0,0
12,96,meccan,1,Allah,الله,0,0
12,98,meccan,2,al-Rahim|al-Ghafur,الرحيم|الغفور,1,1
12,99,meccan,1,Allah,الله,0,0
12,100,meccan,2,al-Hakim|al-'Alim,الحكيم|العليم,1,1
12,106,meccan,1,Allah,الله,0,0
12,107,meccan,1,Allah,الله,0,0
12,108,meccan,1,Allah,الله,0,0
13,2,medinan,1,Allah,الله,0,0
13,8,medinan,1,Allah,الله,0,0
13,9,medinan,2,al-Kabir|al-Muta'ali,الكبير|المتعالي,1,1
13,11,medinan,1,Allah,الله,0,0
13,13,medinan,1,Allah,الله,0,0
13,15,medinan,1,Allah,الله,0,0
13,16,medinan,5,al-Basir|al-Qahhar|Allah|al-Nur|al-Wahid,البصير|القهار|الله|النور|الواحد,1,1
13,17,medinan,2,al-Haqq|Allah,الحق|الله,0,0
13,20,medinan,1,Allah,الله,0,0
13,21,medinan,1,Allah,الله,0,0
13,25,medinan,1,Allah,الله,0,0
13,26,medinan,1,Allah,الله,0,0
13,27,medinan,1,Allah,الله,0,0
13,28,medinan,1,Allah,الله,0,0
13,30,medinan,1,al-Rahman,الرحمن,0,0
13,31,medinan,1,Allah,الله,0,0
13,33,medinan,1,Allah,الله,0,0
13,34,medinan,1,Allah,الله,0,0
13,36,medinan,1,Allah,الله,0,0
13,37,medinan,1,Allah,الله,0,0
13,38,medinan,1,Allah,الله,0,0
13,39,medinan,1,Allah,الله,0,0
13,41,medinan,1,Allah,الله,0,0
13,42,medinan,1,Allah,الله,0,0
13,43,medinan,1,Allah,الله,0,0
14,1,meccan,3,al-Hamid|al-Aziz|al-Nur,الحميد|العزيز|النور,1,1
14,2,meccan,1,Allah,الله,0,0
14,3,meccan,1,Allah,الله,0,0
14,4,meccan,3,al-Hakim|al-Aziz|Allah,الحكيم|العزيز|الله,1,1
14,5,meccan,2,Allah|al-Nur,الله|النور,0,0
14,6,meccan,1,Allah,الله,0,0
14,8,meccan,1,Allah,الله,0,0
14,9,meccan,1,Allah,الله,0,0
14,10,meccan,1,Allah,الله,0,0
14,11,meccan,1,Allah,الله,0,0
14,12,meccan,1,Allah,الله,0,0
14,19,meccan,2,al-Haqq|Allah,الحق|الله,0,0
14,20,meccan,1,Allah,الله,0,0
14,21,meccan,1,Allah,الله,0,0
14,22,meccan,2,al-Haqq|Allah,الحق|الله,0,0
14,24,meccan,1,Allah,الله,0,0
14,25,meccan,1,Allah,الله,0,0
14,27,meccan,1,Allah,الله,0,0
14,28,meccan,1,Allah,الله,0,0
14,30,meccan,1,Allah,الله,0,0
14,32,meccan,1,Allah,الله,0,0
14,34,meccan,1,Allah,الله,0,0
14,38,meccan,1,Allah,الله,0,0
14,39,meccan,1,Allah,الله,0,0
14,42,meccan,1,Allah,الله,0,0
14,46,meccan,1,Allah,الله,0,0
14,47,meccan,1,Allah,الله,0,0
14,48,meccan,3,al-Qahhar|Allah|al-Wahid,القهار|الله|الواحد,1,1
14,51,meccan,1,Allah,الله,0,0
15,49,meccan,2,al-Rahim|al-Ghafur,الرحيم|الغفور,1,1
15,69,meccan,1,Allah,الله,0,0
15,86,meccan,1,al-'Alim,العليم,1,0
15,96,meccan,1,Allah,الله,0,0
16,1,meccan,1,Allah,الله,0,0
16,9,meccan,1,Allah,الله,0,0
16,18,meccan,1,Allah,الله,0,0
16,19,meccan,1,Allah,الله,0,0
16,20,meccan,1,Allah,الله,0,0
16,23,meccan,1,Allah,الله,0,0
16,26,meccan,1,Allah,الله,0,0
16,28,meccan,1,Allah,الله,0,0
16,31,meccan,1,Allah,الله,0,0
16,33,meccan,1,Allah,الله,0,0
16,35,meccan,1,Allah,الله,0,0
16,36,meccan,1,Allah,الله,0,0
16,37,meccan,1,Allah,الله,0,0
16,38,meccan,1,Allah,الله,0,0
16,41,meccan,1,Allah,الله,0,0
16,45,meccan,1,Allah,الله,0,0
16,48,meccan,1,Allah,الله,0,0
16,49,meccan,1,Allah,الله,0,0
16,51,meccan,1,Allah,الله,0,0
16,52,meccan,1,Allah,الله,0,0
16,53,meccan,1,Allah,الله,0,0
16,56,meccan,1,Allah,الله,0,0
16,57,meccan,1,Allah,الله,0,0
16,60,meccan,3,al-Hakim|al-Aziz|Allah,الحكيم|العزيز|الله,1,1
16,61,meccan,1,Allah,الله,0,0
16,62,meccan,1,Allah,الله,0,0
16,63,meccan,1,Allah,الله,0,0
16,65,meccan,1,Allah,الله,0,0
16,70,meccan,1,Allah,الله,0,0
16,71,meccan,1,Allah,الله,0,0
16,72,meccan,1,Allah,الله,0,0
16,73,meccan,1,Allah,الله,0,0
16,74,meccan,1,Allah,الله,0,0
16,75,meccan,1,Allah,الله,0,0
16,76,meccan,2,al-Adl|Allah,العدل|الله,0,0
16,77,meccan,1,Allah,الله,0,0
16,78,meccan,1,Allah,الله,0,0
16,79,meccan,1,Allah,الله,0,0
16,80,meccan,1,Allah,الله,0,0
16,81,meccan,1,Allah,الله,0,0
16,83,meccan,1,Allah,الله,0,0
16,87,meccan,1,Allah,الله,0,0
16,88,meccan,1,Allah,الله,0,0
16,90,meccan,2,al-Adl|Allah,العدل|الله,0,0
16,91,meccan,1,Allah,الله,0,0
16,92,meccan,1,Allah,الله,0,0
16,93,meccan,1,Allah,الله,0,0
16,94,meccan,1,Allah,الله,0,0
16,95,meccan,1,Allah,الله,0,0
16,96,meccan,1,Allah,الله,0,0
16,98,meccan,1,Allah,الله,0,0
16,101,meccan,1,Allah,الله,0,0
16,104,meccan,1,Allah,الله,0,0
16,105,meccan,1,Allah,الله,0,0
16,106,meccan,1,Allah,الله,0,0
16,107,meccan,1,Allah,الله,0,0
16,108,meccan,1,Allah,الله,0,0
16,112,meccan,1,Allah,الله,0,0
16,114,meccan,1,Allah,الله,0,0
16,115,meccan,1,Allah,الله,0,0
16,116,meccan,1,Allah,الله,0,0
16,120,meccan,1,Allah,الله,0,0
16,127,meccan,1,Allah,الله,0,0
16,128,meccan,1,Allah,الله,0,0
17,1,meccan,2,al-Basir|al-Sami,البصير|السميع,1,1
17,22,meccan,1,Allah,الله,0,0
17,33,meccan,2,al-Haqq|Allah,الحق|الله,0,0
17,39,meccan,1,Allah,الله,0,0
17,92,meccan,1,Allah,الله,0,0
17,94,meccan,1,Allah,الله,0,0
17,96,meccan,1,Allah,الله,0,0
17,97,meccan,1,Allah,الله,0,0
17,99,meccan,1,Allah,الله,0,0
17,110,meccan,2,al-Rahman|Allah,الرحمن|الله,0,0
17,111,meccan,1,Allah,الله,0,0
18,1,meccan,1,Allah,الله,0,0
18,4,meccan,1,Allah,الله,0,0
18,15,meccan,1,Allah,الله,0,0
18,16,meccan,1,Allah,الله,0,0
18,17,meccan,1,Allah,الله,0,0
18,21,meccan,1,Allah,الله,0,0
18,24,meccan,1,Allah,الله,0,0
18,26,meccan,1,Allah,الله,0,0
18,38,meccan,1,Allah,الله,0,0
18,39,meccan,1,Allah,الله,0,0
18,43,meccan,1,Allah,الله,0,0
18,44,meccan,2,al-Haqq|Allah,الحق|الله,0,0
18,45,meccan,1,Allah,الله,0,0
18,58,meccan,1,al-Ghafur,الغفور,0,0
18,69,meccan,1,Allah,الله,0,0
19,18,meccan,1,al-Rahman,الرحمن,0,0
19,26,meccan,1,al-Rahman,الرحمن,0,0
19,30,meccan,1,Allah,الله,0,0
19,33,meccan,1,al-Salam,السلام,0,0
19,35,meccan,1,Allah,الله,0,0
19,36,meccan,1,Allah,الله,0,0
19,44,meccan,1,al-Rahman,الرحمن,0,0
19,45,meccan,1,al-Rahman,الرحمن,0,0
19,48,meccan,1,Allah,الله,0,0
19,49,meccan,1,Allah,الله,0,0
19,58,meccan,2,al-Rahman|Allah,الرحمن|الله,0,0
19,61,meccan,1,al-Rahman,الرحمن,0,0
19,69,meccan,1,al-Rahman,الرحمن,0,0
19,75,meccan,1,al-Rahman,الرحمن,0,0
19,76,meccan,1,Allah,الله,0,0
19,78,meccan,1,al-Rahman,الرحمن,0,0
19,81,meccan,1,Allah,الله,0,0
19,85,meccan,1,al-Rahman,الرحمن,0,0
19,87,meccan,1,al-Rahman,الرحمن,0,0
19,88,meccan,1,al-Rahman,الرحمن,0,0
19,91,meccan,1,al-Rahman,الرحمن,0,0
19,92,meccan,1,al-Rahman,الرحمن,0,0
19,93,meccan,1,al-Rahman,الرحمن,0,0
19,96,meccan,1,al-Rahman,الرحمن,0,0
20,5,meccan,1,al-Rahman,الرحمن,0,0
20,8,meccan,1,Allah,الله,0,0
20,14,meccan,1,Allah,الله,0,0
20,61,meccan,1,Allah,الله,0,0
20,73,meccan,1,Allah,الله,0,0
20,90,meccan,1,al-Rahman,الرحمن,0,0
20,98,meccan,1,Allah,الله,0,0
20,108,meccan,1,al-Rahman,الرحمن,0,0
20,109,meccan,1,al-Rahman,الرحمن,0,0
20,111,meccan,2,al-Hayy|al-Qayyum,الحي|القيوم,0,0
20,114,meccan,3,al-Haqq|Allah|al-Malik,الحق|الله|الملك,0,0
21,4,meccan,2,al-Sami|al-'Alim,السميع|العليم,1,1
21,22,meccan,1,Allah,الله,0,0
21,26,meccan,1,al-Rahman,الرحمن,0,0
21,36,meccan,1,al-Rahman,الرحمن,0,0
21,42,meccan,1,al-Rahman,الرحمن,0,0
21,57,meccan,1,Allah,الله,0,0
21,66,meccan,1,Allah,الله,0,0
21,67,meccan,1,Allah,الله,0,0
21,98,meccan,1,Allah,الله,0,0
21,112,meccan,1,al-Rahman,الرحمن,0,0
22,2,medinan,1,Allah,الله,0,0
22,3,medinan,1,Allah,الله,0,0
22,6,medinan,2,al-Haqq|Allah,الحق|الله,0,0
22,7,medinan,1,Allah,الله,0,0
22,8,medinan,1,Allah,الله,0,0
22,9,medinan,1,Allah,الله,0,0
22,10,medinan,1,Allah,الله,0,0
22,11,medinan,1,Allah,الله,0,0
22,12,medinan,1,Allah,الله,0,0
22,14,medinan,1,Allah,الله,0,0
22,15,medinan,1,Allah,الله,0,0
22,16,medinan,1,Allah,الله,0,0
22,17,medinan,1,Allah,الله,0,0
22,18,medinan,1,Allah,الله,0,0
22,23,medinan,1,Allah,الله,0,0
22,24,medinan,1,al-Hamid,الحميد,1,0
22,25,medinan,1,Allah,الله,0,0
22,28,medinan,1,Allah,الله,0,0
22,30,medinan,1,Allah,الله,0,0
22,31,medinan,1,Allah,الله,0,0
22,32,medinan,1,Allah,الله,0,0
22,34,medinan,1,Allah,الله,0,0
22,35,medinan,1,Allah,الله,0,0
22,36,medinan,1,Allah,الله,0,0
22,37,medinan,1,Allah,الله,0,0
22,38,medinan,1,Allah,الله,0,0
22,39,medinan,1,Allah,الله,0,0
22,40,medinan,1,Allah,الله,0,0
22,41,medinan,1,Allah,الله,0,0
22,47,medinan,1,Allah,الله,0,0
22,52,medinan,1,Allah,الله,0,0
22,54,medinan,2,al-Haqq|Allah,الحق|الله,0,0
22,56,medinan,1,Allah,الله,0,0
22,58,medinan,1,Allah,الله,0,0
22,59,medinan,1,Allah,الله,0,0
22,60,medinan,1,Allah,الله,0,0
22,61,medinan,1,Allah,الله,0,0
22,62,medinan,4,al-Haqq|al-'Aliyy|al-Kabir|Allah,الحق|العلي|الكبير|الله,1,1
22,63,medinan,1,Allah,الله,0,0
22,64,medinan,3,al-Hamid|al-Ghani|Allah,الحميد|الغني|الله,1,1
22,65,medinan,1,Allah,الله,0,0
22,68,medinan,1,Allah,الله,0,0
22,69,medinan,1,Allah,الله,0,0
22,70,medinan,1,Allah,الله,0,0
22,71,medinan,1,Allah,الله,0,0
22,72,medinan,1,Allah,الله,0,0
22,73,medinan,1,Allah,الله,0,0
22,74,medinan,1,Allah,الله,0,0
22,75,medinan,1,Allah,الله,0,0
22,76,medinan,1,Allah,الله,0,0
22,78,medinan,1,Allah,الله,0,0
23,14,meccan,1,Allah,الله,0,0
23,23,meccan,1,Allah,الله,0,0
23,24,meccan,1,Allah,الله,0,0
23,28,meccan,1,Allah,الله,0,0
23,32,meccan,1,Allah,الله,0,0
23,38,meccan,1,Allah,الله,0,0
23,85,meccan,1,Allah,الله,0,0
23,86,meccan,1,al-'Azim,العظيم,1,0
23,87,meccan,1,Allah,الله,0,0
23,89,meccan,1,Allah,الله,0,0
23,91,meccan,1,Allah,الله,0,0
23,116,meccan,4,al-Haqq|al-Karim|Allah|al-Malik,الحق|الكريم|الله|الملك,1,0
23,117,meccan,1,Allah,الله,0,0
24,2,medinan,2,al-Akhir|Allah,الآخر|الله,0,0
24,5,medinan,1,Allah,الله,0,0
24,6,medinan,1,Allah,الله,0,0
24,7,medinan,1,Allah,الله,0,0
24,8,medinan,1,Allah,الله,0,0
24,9,medinan,1,Allah,الله,0,0
24,10,medinan,1,Allah,الله,0,0
24,13,medinan,1,Allah,الله,0,0
24,14,medinan,1,Allah,الله,0,0
24,15,medinan,1,Allah,الله,0,0
