surah,verse,word_index,original_word,synonyms_pipe,fragility,delta_rhyme,delta_hapax_end,delta_divine_name,delta_gzip,delta_palindrome,delta_saj
23,19,9,فيها,حتى|على|عن,0.0011403836254647987,0.0,0.0,0.0,0.0019231768207811713,0.0,0.00491912493200762
23,85,5,تذكرون,يصدع|امهل|اسفر,0.010746041016029299,0.03671575129617297,0.01296586121591174,0.0,0.0019921370319010557,0.0,0.012802496552190023
23,83,12,الاولين,مؤصدة|مرفوعة|اوفى2,0.008907819894388906,0.03671575129617297,0.0,0.0,0.004717579964975294,0.0,0.012013588105185173
24,52,7,ويتقه,ينكر|حلف|يوفض,0.0010878359608684877,0.0,0.0,0.0,0.0005976219995219902,0.0,0.0059293937656889366
24,58,49,عليم,عبدت|عسر|نصوح,0.0011752331775802425,0.0,0.0,0.0,0.003301231248000658,0.0,0.0037501678174807966
24,27,2,ايها,هذا|ال#ى|اولاء,0.0011043012873700505,0.0,0.0,0.0,0.0038416000726469624,0.0,0.002784207651573341
24,25,2,يوفيهم,تلهى|استجار|يخلد,0.0007133792569863779,0.0,0.0,0.0,0.0011363305759740639,0.0,0.0031439449659442036
24,28,22,عليم,اوبار|لمم|والد,0.004505240944788992,0.0,0.023905806616837257,0.0,0.0011950219930007217,0.0,0.0019306170588959748
24,61,11,المريض,داعى|تقدير|اوبار,0.0011444412296082154,0.0,0.0,0.0,0.0009372536119603553,0.0,0.0059293937656889366
24,53,4,ايمانهم,اقامت|فكهة|مكثين,0.0008184680582222244,0.0,0.0,0.0,0.0008003563197002089,0.0,0.004110452029633137
24,38,3,احسن,جارية|مدهنون|رفت,0.0015829186844956344,0.0,0.0,0.0,0.00042768552855418666,0.0,0.009069826578419619
24,8,8,بالله,لقمن|محمد|اسلم,0.0014392794114782906,0.0,0.0,0.0,0.0045262553054301645,0.0,0.00410942116343958
25,50,9,كفورا,تبديل|منشور|قدس,0.014251807377521597,0.05626569679153797,0.019869761343864697,0.0,0.0018655250113468898,0.0,0.007509861118380025
25,47,10,النهار,عارض|رجعون|بادون,0.0017184173376311165,0.0,0.0,0.0,0.0009795653900580574,0.0,0.009330938635728642
25,12,9,وزفيرا,البب|رماح|روسى,0.02049732926721054,0.05626569679153797,0.05960928403159422,0.0,0.0032343348216020405,0.0,0.0038746599585290035
25,53,11,وجعل,يسطر|يعصم|هلك,0.0008679568918385974,0.0,0.0,0.0,0.001966257380665385,0.0,0.003241483970366199
25,26,6,يوما,فكهين|اثنتين|سخري,0.0008601779470297409,0.0,0.0,0.0,0.0008933525100038995,0.0,0.004267715172174546
25,47,5,الليل,كفر|عاقر|رجز,0.0016042054914276566,0.0,0.0,0.0,0.0027443363866245345,0.0,0.006880896561941406
25,42,1,ان,من|حيث2|ما,0.0013553706337405963,0.0,0.0,0.0,0.0029561102972238463,0.0,0.005176113505219732
25,68,15,بالحق,امارة|اسلحت|متقين,0.00170232577643318,0.0,0.0,0.0,0.000885891305020389,0.0,0.009328063353578692
25,4,12,اخرون,اكبر|مقدسة|وفاق,0.00057012797795438,0.0,0.0,0.0,0.0010881505292443512,0.0,0.0023326173384819295
26,146,4,هاهنا,ذنك|هكذا|ذلك,0.0014705142288694096,0.0,0.0,0.0,0.0004977110038125353,0.0,0.008325374369403922
26,147,3,وعيون,شكر|كشفت|جثمين,0.004299926129528099,0.012723813958732295,0.0067399630990201635,0.0,0.0029756926391081282,0.0,0.003360087080308007
26,149,3,الجبال,الحاف|متاب|تقويم,0.0013167030632900596,0.0,0.0,0.0,0.0010359874677021326,0.0,0.006864230912038225
26,102,1,فلو,اذا|ان|مهما,0.0008369930626516654,0.0,0.0,0.0,0.00020308894818669423,0.0,0.0048188694277232985
26,28,7,ان,اى|اما|اذا,0.001143367243041279,0.0,0.0,0.0,0.0016042334934746093,0.0,0.005255969964773064
26,146,2,في,من|على|مع2,0.0008206980975596734,0.0,0.0,0.0,0.0012742490630085455,0.0,0.0036499395223494944
26,139,5,ذلك,تلكم|هنا|هذا,0.0017249645734490435,0.0,0.0,0.0,0.0033405913481860993,0.0,0.007009196092508161
26,158,8,كان,يتلوم|طاب|اسودت,0.0013068089864122863,0.0,0.0,0.0,0.004629363356934614,0.0,0.0032114905615391034
26,188,2,ربي,صخر|ورق|اجداث,0.005060687599712733,0.0,0.0,0.022710561791086957,0.0007919261580331018,0.0,0.0068616376491563375
27,28,6,ثم,او|ام|بل,0.00039396936646298315,0.0,0.0,0.0,0.0004758083863992382,0.0,0.001888007812378661
27,89,10,يومئذ,ليلة|هنالك|اخر,0.0006740050799186769,0.0,0.0,0.0,0.001444519636395983,0.0,0.0025995108431160784
27,40,1,قال,يخذل|قل|تبرا,0.0010404462465367235,0.0,0.0,0.0,0.0031774735683011484,0.0,0.003065203910919192
27,10,15,تخف,ليت|لعل|كان,0.0014569253692520523,0.0,0.0,0.0,0.0011895209659976702,0.0,0.007552031249514644
27,3,9,يوقنون,غلقت|يدمغ|يقصر,0.00945368685028481,0.046585576913423854,0.0,0.0,0.0002043928143919305,0.0,0.009932151373893076
27,59,9,الله,سليمن|طالوت|ملك2,0.005929148437247854,0.0,0.0,0.025865350788813267,0.0026252742443733947,0.0,0.007084265590300459
27,68,5,واباؤنا,متردية|مهتدون|مدهنون,0.0029502946801621636,0.0,0.0,0.0,0.002838585258986374,0.0,0.014863182821986608
27,71,5,ان,من|اى|اما,0.0010379123972816728,0.0,0.0,0.0,0.0012743601708352216,0.0,0.004953114212854816
27,91,11,كل,قدير|سقي|كللة,0.0007400039547676095,0.0,0.0,0.0,0.001375705311356195,0.0,0.003064318417249462
28,48,11,اوتي,وصى|مات|نبا,0.0010491141079298112,0.0,0.0,0.0,0.003047036721565418,0.0,0.0032476479260134497
28,10,4,موسى,ابليس|سليمن|داود,0.0008840798146502061,0.0,0.0,0.0,0.0011067936213721616,0.0,0.004197685266529075
28,30,6,الواد,احبار|ابكر|تقىة,0.0006121048683162476,0.0,0.0,0.0,0.0006222683074269601,0.0,0.003050360902470525
28,84,13,عملوا,اعثر|تفسح|يخسر,0.0008793732849374491,0.0,0.0,0.0,0.0005032827228430622,0.0,0.004772956986781632
28,64,6,يستجيبوا,يتفيؤا@|اتوكؤا@|يستن[ب#,0.00255409732466994,0.0,0.0,0.0,0.005975699778933458,0.0,0.009348884169086183
28,85,7,الى,فى|حتى|على,0.0002115762573220444,0.0,0.0,0.0,0.0006953445888505105,0.0,0.0005741129550817556
28,82,13,من,مع2|عن|حتى,0.0012737832240186772,0.0,0.0,0.0,0.0011663073803703902,0.0,0.006476391963741673
28,52,3,الكتاب,مغرقون|مظلم|ردم,0.0007977900179294796,0.0,0.0,0.0,0.0015558140354506762,0.0,0.003230926072126201
28,4,10,طائفة,عيلة|مكرمون|معجزين,0.0022050857445942242,0.0,0.0,0.0,0.00045740232941593093,0.0,0.012773112138149415
29,49,14,الظالمون,تثبيت|حمدون|مزدجر,0.012353826780614356,0.041859503893221656,0.0221735017895302,0.0,0.004657567402398829,0.0,0.005432387598535455
29,10,2,الناس,زلزلة|زان|رقيب,0.0014359892861669082,0.0,0.0,0.0,0.00261514875851655,0.0,0.0060007869584849
29,17,22,الرزق,يمين|طائعين|مساق,0.001606936166844525,0.0,0.0,0.0,0.0041497365324622395,0.0,0.00549188046860491
29,2,10,يفتنون,ارضعت|تفرق|استقر,0.023547154024819193,0.06278925583983248,0.06652050536859061,0.0,0.0025123855764178234,0.0,0.009460777364074248
29,36,7,قوم,احتنك|اعترف|يتخير,0.0015078636539063988,0.0,0.0,0.0,0.0012419812807058965,0.0,0.007805200642732496
29,65,16,يشركون,تفند|تن[بت|يتحاكم,0.011374551423101146,0.06278925583983248,0.0,0.0,0.0009820583603549727,0.0,0.004475994338419412
29,44,4,والارض,نعلي|عالين|ظهير,0.001314546814061347,0.0,0.0,0.0,0.0034730610030946187,0.0,0.0044142198812734635
29,68,4,افترى,ننكس|يواط#|نكر,0.0019265510931211185,0.0,0.0,0.0,0.0013673213483014457,0.0,0.010191985210425265
29,32,1,قال,يعصم|يحمد|يتعد,0.0007985115747321009,0.0,0.0,0.0,0.0019034661027243973,0.0,0.0028876033456682083
30,22,7,السنتكم,مشتركون|ناضرة|منهاج,0.001846854475854109,0.0,0.0,0.0,0.0019758970778129864,0.0,0.009105229777311668
30,39,15,من,فى|مع2|حتى,0.0029977115384869375,0.0,0.0,0.0,0.004306472802284158,0.0,0.013679796428637467
30,21,17,ذلك,ذا|ذنك|اولاء,0.001660144779065835,0.0,0.0,0.0,0.005723810344278047,0.0,0.004237058330116963
30,22,13,للعالمين,مغتسل|مكظوم|باطنة,0.02202745912050562,0.07220764421580726,0.05099905411591947,0.0,0.002800305780231807,0.0,0.00615775061107518
30,53,11,يؤمن,غشى|تخلت|زين,0.0013575348670088305,0.0,0.0,0.0,0.0009876938473523434,0.0,0.007157515354700639
30,6,6,وعده,ناعمة|مسنون|لون,0.0019247553379039613,0.0,0.0,0.0,0.0021029822252373745,0.0,0.009445549802186395
30,58,4,في,مع2|على|حتى,0.0010609578328004013,0.0,0.0,0.0,0.0014720698204391354,0.0,0.004893677176363272
30,9,20,مما,عن|على|مع2,0.0012331793675484583,0.0,0.0,0.0,0.001216357710073334,0.0,0.006182718495217416
30,41,7,كسبت,انسى|شغف|يعزب,0.0025311973456659895,0.0,0.0,0.0,0.0011888310202534968,0.0,0.013998353053742441
31,27,12,سبعة,خلفة|عصم|برهن,0.0019231801517205114,0.0,0.0,0.0,0.0006815982631036978,0.0,0.010857482647219372
31,33,28,ولا,يمحص|اعتزل|يرضع,0.0023103349011548515,0.0,0.0,0.0,0.003768653312222795,0.0,0.010093356094706313
31,20,2,تروا,حصل|قال|اتقى,0.0031889544120867488,0.0,0.0,0.0,0.007517986108599533,0.0,0.01161574036392096
31,28,10,سميع,واجفة|سيئة|غليظ,0.0014895845569864797,0.0,0.0,0.0,0.0022479692304077288,0.0,0.006689538111511149
31,21,12,وجدنا,خبت|جزع|ملئت,0.00226395149666097,0.0,0.0,0.0,0.0012047626715621636,0.0,0.012378946308403655
31,16,15,السماوات,بل|ثم|ام,0.0028568293680459444,0.0,0.0,0.0,0.004980833980192353,0.0,0.012160142228083313
31,17,6,بالمعروف,خلص|صلى|يغاث,0.002857225496493771,0.0,0.0,0.0,0.0024763342999604486,0.0,0.014667018679002178
31,9,3,وعد,نملة|مفاتح|جبلة,0.0035817318060025033,0.0,0.0,0.0,0.013165312877437099,0.0,0.00832507795857792
31,34,3,عنده,دون|تحت|تلقاء,0.0029126421590236744,0.0,0.0,0.0,0.00245234187575526,0.0,0.015023511078386788
32,5,13,مقداره,مرفوع|خليفة|منزلين,0.0031981267942754986,0.0,0.0,0.0,0.0032642265611239254,0.0,0.015924534204529064
32,25,6,يوم,مرد|خاشع|زيغ,0.005819138416784436,0.0,0.0,0.0,0.0023850864002254155,0.0,0.0325297441004812
32,16,9,ومما,مع2|على|فى,0.005064392394769496,0.0,0.0,0.0,0.004313112058782941,0.0,0.026073242309834033
32,17,7,من,الى|عن|فى,0.004734350937338315,0.0,0.0,0.0,0.0016549877358706694,0.0,0.026751117888159218
32,6,5,العزيز,اولى|عميق|فخور,0.018193088236295944,0.0,0.0,0.0805858644199855,0.0010732920838035273,0.0,0.027499372913986634
32,20,7,ارادوا,تخالط|استغفر|يتخلف,0.003322600411922359,0.0,0.0,0.0,0.006918897843780935,0.0,0.013016704627753218
32,24,9,باياتنا,متك#ين|تحرير|اعلون,0.004236879087288484,0.0,0.0,0.0,0.007339020832486481,0.0,0.018082253691244426
32,12,10,ابصرنا,اوجف|توجه|يحبر,0.003432512967478205,0.0,0.0,0.0,0.0046825817919643785,0.0,0.015912496012904852
32,28,1,ويقولون,يغادر|يحاور|ان[بت,0.009160217095582233,0.0,0.0,0.0,0.007145975630451461,0.0,0.04781532694304194
33,21,16,الله,موسى|يحيى|جالوت,0.00477081379942662,0.0,0.0,0.02300686229028035,0.003454480466351962,0.0,0.0021635400399274093
33,66,2,تقلب,تؤز|استرهب|عزم,0.0018890128671667404,0.0,0.0,0.0,0.00039672589108693754,0.0,0.010937351311913505
33,34,12,كان,برق|يوزع|يلمز,0.0007796343258248063,0.0,0.0,0.0,0.001553142401776276,0.0,0.003124663553172562
33,16,8,الموت,وردة|غمرت|داعى,0.001045042009944427,0.0,0.0,0.0,0.0013401254911316043,0.0,0.004930126568534958
33,37,47,الله,ابليس|صب#ين|شعيب,0.004501808296063899,0.0,0.0,0.02300686229028035,0.0028013010567224422,0.0,0.0012026864293805987
33,35,21,والذاكرين,مقتسمين|مشتركون|ناكسوا,0.0016063632490786654,0.0,0.0,0.0,0.00398749524069302,0.0,0.005650684253778973
33,62,3,في,الى|من|حتى,0.00107095929951318,0.0,0.0,0.0,0.002941581848051011,0.0,0.003484173949028069
33,70,2,ايها,ال#ى|هذا|اولاء,0.000999524569732426,0.0,0.0,0.0,0.0032320563382317044,0.0,0.0027650910801628515
33,73,12,وكان,استغث|اشرب|اسلفت,0.0018520525783194315,0.0,0.0,0.0,0.0029415510451792,0.0,0.00817076442473739
34,33,19,الندامة,طريقة|مغرقون|منتقمون,0.002625892907507595,0.0,0.0,0.0,0.0009697714393704552,0.0,0.014785586005675116
34,12,16,يديه,معشر|مشيد|معيشة,0.0016995981288772648,0.0,0.0,0.0,0.0035936317633253135,0.0,0.006603957009938276
34,16,12,واثل,ظعن|امرا|امت,0.0007207118809797676,0.0,0.0,0.0,0.0018072778482786764,0.0,0.0025169934375999293
34,10,7,جبال,حل|ينظر|الف,0.0010532519725168974,0.0,0.0,0.0,0.0009698498921670155,0.0,0.005349661942934369
34,13,1,يعملون,اربى|الهم|يخلد,0.001829624655122426,0.0,0.0,0.0,0.000276496961870909,0.0,0.010701250968863648
34,16,13,وشيء,مزدجر|مزجىة|نظرين,0.001421049643922892,0.0,0.0,0.0,0.002551589115595213,0.0,0.005974708747942139
34,37,3,ولا,ما|لم|لن,0.0007531270398596166,0.0,0.0,0.0,0.0004288229860740175,0.0,0.004089939253083682
34,9,9,من,مع2|على|الى,0.0022224371583529725,0.0,0.0,0.0,0.0010716312369098756,0.0,0.01226299171320796
35,10,10,الكلم,نخل|صحاف|سير,0.002425795145704942,0.0,0.0,0.0,0.0005852111136033165,0.0,0.013969559760626336
35,12,4,هذا,ذلك|اولاء|هنا,0.0024488623973445054,0.0,0.0,0.0,0.0012904842245520314,0.0,0.013402690159515
35,35,2,احلنا,مزق|اصفى|سجد,0.0019852479920487403,0.0,0.0,0.0,0.001292426515592922,0.0,0.010619061436699521
35,5,13,يغرنكم,ماجوج|ادريس|سيناء,0.03621739795335819,0.0,0.0,0.0,0.0028197599506294933,0.20554495894627062,0.008939668823249028
35,4,8,والى,فى|من|حتى,0.012674318689871391,0.0,0.0,0.0,0.0008242317968399373,0.06851498631542337,0.0067066940269650405
35,27,7,السماء,نافلة|حلاف|معمور,0.0021066906014378,0.0,0.0,0.0,0.004817134960646385,0.0,0.007823008647980415
35,7,6,والذين,اولاء|ما|ال#ى,0.0020682307920406565,0.0,0.0,0.0,0.004584821215977515,0.0,0.007824563536266423
35,2,16,بعده,تخويف|رافعة|نفع,0.0012538057467873136,0.0,0.0,0.0,0.000821317369419745,0.0,0.006701517111304137
35,18,1,ولا,كى|لم|لن,0.001038848232236363,0.0,0.0,0.0,0.0017628235722359973,0.0,0.004470265821182181
36,40,7,القمر,امل|سئحون|منقعر,0.001437650720727236,0.0,0.0,0.0,0.0004961622192914361,0.0,0.008129742105071981
36,58,5,رحيم,قنتت|مرسل|معدودة,0.001023764822914486,0.0,0.0,0.0,0.0024805221681012627,0.0,0.0036620667693856536
36,26,8,يعلمون,يعكفون|يعصرون|يعرشون,0.007928417990865086,0.0,0.03686678610789364,0.0,0.001860608322342956,0.0,0.00884311351495393
36,82,8,له,ايا,0.0010393211298039327,0.0,0.0,0.0,0.0007439181898684474,0.0,0.00549200858895515
36,71,11,لها,ايا,0.000186060832234324,0.0,0.0,0.0,0.001116364993405944,0.0,0.0
36,65,6,ايديهم,ذنوب|محجور|ليلة,0.0007505545660447576,0.0,0.0,0.0,0.0012408755937219948,0.0,0.003262451802546551
36,47,14,من,ال#ى|الذى|ما,0.0028998988945776534,0.0,0.0,0.0,0.0012398276284135957,0.0,0.016159565739052327
36,23,11,عني,فى|الى|مع2,0.0020116335492992095,0.0,0.0,0.0,0.00210892438361345,0.0,0.009960876912181806
37,39,2,تجزون,اجمع|يالم|استضعف,0.002235372181577016,0.0,0.0,0.0,0.0009231298377085372,0.0,0.012489103251753557
37,26,4,مستسلمون,خائنين|مثقلون|مستقدمين,0.005535057631738077,0.0,0.025219312474905147,0.0,0.0010302857269517704,0.0,0.006960747588571545
37,158,10,لمحضرون,اعجمى|رضاعة|معرضون,0.005489724553767498,0.01586981191556193,0.0,0.0,0.00563992533215822,0.0,0.011428610074884833
37,34,1,انا,ليت|ويكان|كان,0.002126366258382598,0.0,0.0,0.0,0.0016966358588215717,0.0,0.011061561691474016
37,21,7,تكذبون,يلفظ|ادر#|اقترف,0.007490936598182014,0.023804717873342894,0.008406437491635093,0.0,0.001306449491966882,0.0,0.011428014732147211
37,35,4,قيل,اوحى|يقرب|نذر,0.0015830418357196587,0.0,0.0,0.0,0.000222212773092163,0.0,0.00927603824122579
37,119,3,في,الى|على|مع2,0.001127972364991052,0.0,0.0,0.0,0.0024893306888011165,0.0,0.004278503501145196
37,91,2,الى,فى|مع2|حتى,0.0006372377481229859,0.0,0.0,0.0,0.002930275419009005,0.0,0.0008931510697289106
38,53,5,الحساب,بطانة|صافون|تبرج,0.01747692608913345,0.04923248469259566,0.03477208235176325,0.0,0.0051274129791050145,0.0,0.01572957651133678
38,63,2,سخريا,كفور|كتب|مسكونة,0.0026882413467064947,0.0,0.0,0.0,0.0008879472705399119,0.0,0.015241500809699056
38,86,5,من,على|حتى|فى,0.020119068767657313,0.0,0.0,0.0,0.00037206746673130667,0.10510821764297917,0.015234127496233409
38,33,2,علي,فى|مع2|عن,0.0020607438060283303,0.0,0.0,0.0,0.003995149828141819,0.0,0.008369313008028163
38,16,8,الحساب,ناصر|مجذوذ|سعيد,0.014110863141595814,0.04923248469259566,0.017386041175881627,0.0,0.006503019942099842,0.0,0.01154363303899776
38,3,2,اهلكنا,اعتصم|تدور|اورد,0.002244557816614943,0.0,0.0,0.0,0.002407132301060537,0.0,0.011060214598629122
38,12,1,كذبت,يبطل|يتكلم|يتعد,0.0019521566714380857,0.0,0.0,0.0,0.004579942365830694,0.0,0.0071329976627978195
38,10,7,بينهما,مكان|جانب|وراء,0.0018657381694455815,0.0,0.0,0.0,0.009740808431376724,0.0,0.001453620585296765
38,62,7,كنا,اشارت|يؤاخذ|يركع,0.0024322977051463505,0.0,0.0,0.0,0.003547192268850445,0.0,0.01104659396202766
39,57,8,من,مع2|عن|حتى,0.00155354397110486,0.0,0.0,0.0,0.0014768114941577952,0.0,0.007844452332471366
39,57,9,المتقين,ظم#ان|مختال|امساك,0.009118207283192514,0.03851074358176368,0.0,0.0,0.0025824590299563036,0.0,0.013616041087435103
39,65,8,لئن,مهما|ما|حيث2,0.0009820823485221539,0.0,0.0,0.0,0.0010416659719420934,0.0,0.00485082811919083
39,74,13,نشاء,اساء|نذل|يلت,0.0011636045100386556,0.0,0.0,0.0,0.000992471208044234,0.0,0.0059891558521877
39,18,8,هداهم,يجرم|رحم|اقتحم,0.0016869797626173702,0.0,0.0,0.0,0.0011374867901318,0.0,0.008984391785572421
39,10,10,في,ذا|هنا|ذلك,0.0006580654764106378,0.0,0.0,0.0,0.0002340248466999613,0.0,0.0037143680117638655
39,12,5,المسلمين,اسماعيل|نصراني|اسرائيل,0.011493483527493928,0.05776611537264552,0.0,0.0,0.0008804894256377873,0.0,0.01031429636668026
39,71,14,خزنتها,سماء|غرمين|بديع,0.002309718122782909,0.0,0.0,0.0,0.0025986615638302823,0.0,0.011259647172867171
40,29,14,ان,هلك|اعجب|فشل,0.0005358139532478297,0.0,0.0,0.0,0.0010186009719051904,0.0,0.0021962827475817885
40,40,7,مثلها,مثوبة|معارج|حمار,0.0009075835526105892,0.0,0.0,0.0,0.000805949472591269,0.0,0.004639551843072266
40,34,25,يضل,سخط|يدبر|اراد,0.0013235250328896512,0.0,0.0,0.0,0.002630435236831726,0.0,0.005310714960506182
40,34,29,مسرف,تربص|جميع|فصلين,0.0010143949330513465,0.0,0.0,0.0,0.0018734911790656966,0.0,0.004212878419242383
40,30,3,امن,مسخ|نهى|غوى,0.0013690210255686362,0.0,0.0,0.0,0.002902718114282621,0.0,0.0053114080391291965
40,7,27,الجحيم,عدون|مواضع|سرائر,0.003865982704122256,0.016990033933131084,0.0,0.0,0.0008933307157899173,0.0,0.005312531575812536
40,48,5,كل,ركن|انام|غليظ,0.0010073144053799178,0.0,0.0,0.0,0.000980074017988799,0.0,0.005063812414290708
40,45,5,مكروا,ي#ود|استطعم|يتعد,0.0009205198820654966,0.0,0.0,0.0,0.001310407662585666,0.0,0.004212711629807313
40,52,2,لا,لما|كى|لم,0.0005041643231561815,0.0,0.0,0.0,0.0005825768660721084,0.0,0.00244240907286498
41,24,7,يستعتبوا,يستن[ب#|استيقنت|يستن[بط,0.001509419427855206,0.0,0.0,0.0,0.004754382378751677,0.0,0.004302134188379559
41,51,2,انعمنا,تصعد|تسرح|ادلى,0.0005524199050262875,0.0,0.0,0.0,0.001696244179904755,0.0,0.00161827525025297
41,4,6,لا,لما|ما|لم,0.0008156077112523266,0.0,0.0,0.0,0.0011322141849791178,0.0,0.0037614320825348417
41,5,6,تدعونا,غلقت|نفشت|استعذ,0.0019382690031607079,0.0,0.0,0.0,0.002489276078805448,0.0,0.009140337940158798
41,10,3,رواسي,فاسق|مخسرين|مشهد,0.0011551894018757079,0.0,0.0,0.0,0.0010198356005989646,0.0,0.005911300810655283
41,47,19,ويوم,رقيم|حوايا|غير,0.001885997314033191,0.0,0.0,0.0,0.0005667992662288292,0.0,0.010749184617970317
41,18,2,الذين,اولاء|هذا|ال#ى,0.0021315917879198526,0.0,0.0,0.0,0.0041878384849469465,0.0,0.00860171224257217
41,19,8,يوزعون,اساء|اقتده|زلزل,0.01958869015899305,0.08023071579534102,0.02833280784217749,0.0,0.0009055307714552653,0.0,0.008063086544984537
41,2,3,الرحمن,ابتر|موقع|مشفقون,0.007359173159323343,0.0,0.0,0.037755593909615394,0.005320594879489352,0.0,0.0010788501668353133
42,16,8,استجيب,كورت|يجمح|عطلت,0.0010449382413909524,0.0,0.0,0.0,0.0018577964179800302,0.0,0.004411833030365684
42,23,29,شكور,سريع|اذلة|حميم,0.015446694342966008,0.08174450288581951,0.0,0.0,0.003232462642764917,0.0,0.00770320052921163
42,24,6,كذبا,نفقة|حر|صوت,0.0005628609300251217,0.0,0.0,0.0,0.0011717011248905224,0.0,0.0022054644552602074
42,13,18,ان,كى|لو|ما,0.00048182996233549837,0.0,0.0,0.0,0.00032324626427644916,0.0,0.0025677335097365407
42,48,14,الانسان,زبانية|عشرة|عليين,0.0017558519169990087,0.0,0.0,0.0,0.0028278829815060226,0.0,0.007707228520488029
42,23,23,له,ايا,0.0016638291201946291,0.0,0.0,0.0,0.005211931986356987,0.0,0.004771042734810788
42,16,11,داحضة,مخزى|عقود|فضة,0.0018390281293184062,0.0,0.0,0.0,0.0021005278478203743,0.0,0.008933640928090063
42,50,7,يشاء,الهم|جاء|تقرض,0.0012116904655774415,0.0,0.0,0.0,0.003111158355512835,0.0,0.004158984437951814
42,52,6,امرنا,زيغ|اعلى|نبات,0.0014243096672273874,0.0,0.0,0.0,0.0014539535365627905,0.0,0.007091904466801534
43,4,2,في,حتى|من|على,0.0011118591439102316,0.0,0.0,0.0,0.0010583627971061157,0.0,0.005612792066355274
43,86,9,من,ما|الذى|هذا,0.0025521077159387597,0.0,0.0,0.0,0.0006325080320759994,0.0,0.014680138263556559
43,3,6,تعقلون,يستعتب|يستثن|ازدجر,0.007473116884036759,0.032452873804857174,0.0,0.0,0.0029625555569503526,0.0,0.009423271942413027
43,19,7,اناثا,مفتون|مارج|فكهة,0.002923831315418991,0.0,0.0,0.0,0.001903745734553613,0.0,0.01563924215796033
43,51,13,الانهار,عصا|تور|يحرف,0.0018972624380331343,0.0,0.0,0.0,0.0017000430577052267,0.0,0.00968353157049358
43,33,3,يكون,تجلى|ذكر|يشعر,0.0018997686442859183,0.0,0.0,0.0,0.00042238915213208504,0.0,0.010976222713583424
43,68,7,ولا,ايا,0.001252917348475382,0.0,0.0,0.0,0.0,0.0,0.007517504090852292
43,81,5,ولد,اولين|وليد|شهدت,0.0011117112537728296,0.0,0.0,0.0,0.0010583362554069937,0.0,0.005611931267229984
43,43,6,على,مع2|الى|حتى,0.00033493427313213475,0.0,0.0,0.0,0.0020096056387928084,0.0,0.0
44,5,5,كنا,ينكر|يدين|تناد,0.003754836739793104,0.0,0.0,0.0,0.0037277051917639276,0.0,0.018801315246994695
44,21,3,تؤمنوا,يتخبط|يستن[بط|استسقى,0.004537407909394648,0.0,0.0,0.0,0.00881708679718778,0.0,0.01840736065918011
44,37,1,اهم,ايا,0.0003878857009683004,0.0,0.0,0.0,0.0023273142058098024,0.0,0.0
44,16,2,نبطش,تمار|تيسر|ذاق,0.002386614265619954,0.0,0.0,0.0,0.005997554475682743,0.0,0.008322131118036981
44,38,6,بينهما,تلقاء|هنالك|مكان,0.00325020910937298,0.0,0.0,0.0,0.011586110728756486,0.0,0.007915143927481392
44,24,5,جند,وهن|معكوف|تثبيت,0.0029022801669810086,0.0,0.0,0.0,0.001609660952577647,0.0,0.015804020049308403
44,4,3,كل,رباط|نزلة|ولدة,0.002492692194841261,0.0,0.0,0.0,0.003516736236986415,0.0,0.011439416932061153
44,36,5,صادقين,هني#|رميم|عشى,0.021953494130749304,0.07343150259234642,0.02593172243182346,0.0,0.007365754737581664,0.0,0.024991985022744294
44,31,2,فرعون,ماجوج|زقوم|نوح,0.002589891571089693,0.0,0.0,0.0,0.003671401479527107,0.0,0.011867947947011051
45,22,5,بالحق,برية|نفحة|حسير,0.002642020922705659,0.0,0.0,0.0,0.0055018005625630815,0.0,0.010350324973670874
45,17,13,بغيا,عوج|معذرة|غدوة,0.001163286685919152,0.0,0.0,0.0,0.0016458147938203398,0.0,0.005333905321694572
45,13,5,السماوات,صواف|عشية|مفتون,0.0038972765479619955,0.0,0.0,0.0,0.01067325224824874,0.0,0.012710407039523232
45,24,14,لهم,ايا,0.0024429957253891414,0.0,0.0,0.0,0.001645661515939684,0.0,0.013012312836395163
45,23,24,تذكرون,تعبث|نضجت|تدور,0.036131846777583645,0.11709347710671436,0.08270116883662619,0.0,0.004969051309932284,0.0,0.012027383412229028
45,17,6,اختلفوا,استطاع|انفطرت|استغفر,0.002061198055885231,0.0,0.0,0.0,0.002016863361640513,0.0,0.010350324973670874
45,28,8,الى,حتى|على|مع2,0.0005795003180891272,0.0,0.0,0.0,0.0034770019085347634,0.0,0.0
45,32,5,الله,شعيب|احمد|مدين,0.012689862595467736,0.0,0.0,0.06143020812343166,0.006034092225112317,0.0,0.008674875224262439
45,26,2,الله,صلح2|همن|اسلم,0.012138674311448239,0.0,0.0,0.06143020812343166,0.004396168358293435,0.0,0.007005669386964341
46,8,21,بيني,شطر|تلقاء|مع,0.002301902363971101,0.0,0.0,0.0,0.0010089481341821556,0.0,0.012802466049644448
46,6,2,حشر,استعذ|تستتر|يعزب,0.002576255766373404,0.0,0.0,0.0,0.00398080054618659,0.0,0.011476734052053834
46,28,5,من,فى|مع2|الى,0.003261894517605958,0.0,0.0,0.0,0.0018542427582415608,0.0,0.017717124347394187
46,33,1,اولم,كى|لما|لن,0.001169221383035448,0.0,0.0,0.0,0.0023092629678056068,0.0,0.004706065330407081
